"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","D320307","D320308","D3203082","D3203085","D3203086","D320309","D320310","D3203102","D3203103","D3203104","D3203105","D3203106","D3203107","D3203108","D320311","D320312","D320401","D320402","D320403","D320404","D320405","D320406","D320407","D320408","D320409"
"調査年 コード","調査年","地域 コード","地域","/項目","D320307_商工費（市町村財政）【千円】","D320308_土木費（市町村財政）【千円】","D3203082_道路橋りょう費（市町村財政）【千円】","D3203085_都市計画費（市町村財政）【千円】","D3203086_住宅費（市町村財政）【千円】","D320309_消防費（市町村財政）【千円】","D320310_教育費（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】","D3203103_中学校費（市町村財政）【千円】","D3203104_高等学校費（市町村財政）【千円】","D3203105_特別支援学校費（市町村財政）【千円】","D3203106_幼稚園費（市町村財政）【千円】","D3203107_社会教育費（市町村財政）【千円】","D3203108_保健体育費（市町村財政）【千円】","D320311_災害復旧費（市町村財政）【千円】","D320312_公債費（市町村財政）（目的別歳出内訳）【千円】","D320401_人件費（市町村財政）【千円】","D320402_物件費（市町村財政）【千円】","D320403_維持補修費（市町村財政）【千円】","D320404_扶助費（市町村財政）【千円】","D320405_補助費等（市町村財政）【千円】","D320406_普通建設事業費（市町村財政）【千円】","D320407_災害復旧事業費（市町村財政）【千円】","D320408_失業対策事業費（市町村財政）【千円】","D320409_公債費（市町村財政）（性質別歳出内訳）【千円】"
"2021100000","2021年度","22100","静岡県 静岡市","","5,782,529","45,470,384","22,069,741","16,807,367","3,102,039","12,194,147","54,585,052","19,836,977","11,364,607","1,475,735","0","287,113","6,171,041","5,433,562","1,642,787","36,375,830","74,434,647","44,525,213","5,747,655","86,728,751","27,301,832","38,121,160","1,642,787","0","36,375,830"
"2021100000","2021年度","22101","静岡県 静岡市 葵区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","22102","静岡県 静岡市 駿河区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","22103","静岡県 静岡市 清水区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","22130","静岡県 浜松市","","11,081,693","42,247,576","27,035,687","10,458,325","1,143,206","11,417,788","72,115,192","26,271,786","15,092,643","869,104","0","2,537,631","7,374,355","7,665,845","2,469,558","38,542,346","79,224,912","52,016,874","6,908,169","96,461,901","21,873,789","45,842,169","2,469,558","0","38,464,025"
"2021100000","2021年度","22138","静岡県 浜松市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","22139","静岡県 浜松市 浜名区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","22140","静岡県 浜松市 天竜区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23100","愛知県 名古屋市","","117,993,760","145,844,179","28,401,483","72,499,566","21,660,438","27,510,593","208,191,340","86,014,438","43,304,703","12,448,496","5,409,143","1,676,311","16,040,129","14,861,540","0","129,831,280","266,651,268","142,780,787","25,494,022","399,707,565","105,848,739","115,240,094","0","0","129,324,799"
"2021100000","2021年度","23101","愛知県 名古屋市 千種区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23102","愛知県 名古屋市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23103","愛知県 名古屋市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23104","愛知県 名古屋市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23105","愛知県 名古屋市 中村区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23106","愛知県 名古屋市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23107","愛知県 名古屋市 昭和区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23108","愛知県 名古屋市 瑞穂区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23109","愛知県 名古屋市 熱田区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23110","愛知県 名古屋市 中川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23111","愛知県 名古屋市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23112","愛知県 名古屋市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23113","愛知県 名古屋市 守山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23114","愛知県 名古屋市 緑区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23115","愛知県 名古屋市 名東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","23116","愛知県 名古屋市 天白区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26100","京都府 京都市","","233,533,870","67,478,357","16,427,672","31,677,524","13,391,434","18,702,615","118,007,504","45,889,847","24,798,268","8,369,448","7,149,139","930,545","11,858,524","3,887,948","676,386","91,360,731","161,723,252","79,355,512","8,938,490","259,109,965","60,476,445","62,698,140","676,386","0","90,829,240"
"2021100000","2021年度","26101","京都府 京都市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26102","京都府 京都市 上京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26103","京都府 京都市 左京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26104","京都府 京都市 中京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26105","京都府 京都市 東山区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26106","京都府 京都市 下京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26107","京都府 京都市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26108","京都府 京都市 右京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26109","京都府 京都市 伏見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26110","京都府 京都市 山科区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","26111","京都府 京都市 西京区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27100","大阪府 大阪市","","55,739,939","225,830,559","27,192,534","118,944,872","44,563,650","41,017,997","288,518,277","105,733,766","57,576,615","16,386,382","321","3,892,217","23,199,146","18,500,084","52,410","205,190,942","307,224,797","161,107,397","20,032,088","675,282,683","191,659,491","213,337,472","52,410","0","204,626,078"
"2021100000","2021年度","27102","大阪府 大阪市 都島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27103","大阪府 大阪市 福島区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27104","大阪府 大阪市 此花区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27106","大阪府 大阪市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27107","大阪府 大阪市 港区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27108","大阪府 大阪市 大正区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27109","大阪府 大阪市 天王寺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27111","大阪府 大阪市 浪速区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27113","大阪府 大阪市 西淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27114","大阪府 大阪市 東淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27115","大阪府 大阪市 東成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27116","大阪府 大阪市 生野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27117","大阪府 大阪市 旭区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27118","大阪府 大阪市 城東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27119","大阪府 大阪市 阿倍野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27120","大阪府 大阪市 住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27121","大阪府 大阪市 東住吉区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27122","大阪府 大阪市 西成区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27123","大阪府 大阪市 淀川区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27124","大阪府 大阪市 鶴見区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27125","大阪府 大阪市 住之江区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27126","大阪府 大阪市 平野区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27127","大阪府 大阪市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27128","大阪府 大阪市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27140","大阪府 堺市","","3,096,039","44,526,534","9,412,679","23,445,377","4,186,923","12,310,071","65,330,261","27,241,220","15,927,786","1,376,769","1,912,817","506,738","4,766,847","5,036,650","14,620","39,832,863","86,141,854","51,860,346","5,515,607","159,222,889","24,918,045","32,412,252","14,620","0","39,692,617"
"2021100000","2021年度","27141","大阪府 堺市 堺区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27142","大阪府 堺市 中区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27143","大阪府 堺市 東区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27144","大阪府 堺市 西区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27145","大阪府 堺市 南区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27146","大阪府 堺市 北区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27147","大阪府 堺市 美原区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2021100000","2021年度","27202","大阪府 岸和田市","","1,222,419","5,709,061","1,581,941","3,761,612","234,602","1,840,922","7,640,191","1,022,028","930,040","666,031","0","1,742,560","863,981","1,472,437","94,104","6,696,131","12,453,354","9,945,169","563,604","32,284,206","6,884,289","2,700,537","94,104","0","6,696,131"
"2021100000","2021年度","27203","大阪府 豊中市","","2,376,673","10,576,128","2,853,190","5,012,722","1,741,257","4,809,000","16,572,993","2,911,104","1,294,228","0","0","0","3,226,030","4,823,195","0","9,510,056","26,960,905","24,096,679","1,298,260","65,733,165","14,832,829","10,523,392","0","0","9,510,056"
"2021100000","2021年度","27204","大阪府 池田市","","390,947","3,010,480","646,226","1,948,821","176,307","1,178,537","6,087,127","1,592,094","359,117","0","0","282,181","1,188,150","934,951","0","3,201,023","7,550,131","7,932,267","257,553","12,010,835","3,172,702","3,552,709","0","0","3,201,023"
"2021100000","2021年度","27205","大阪府 吹田市","","1,854,198","12,876,962","2,121,282","8,145,927","1,658,023","4,254,958","20,871,833","4,603,473","2,850,896","0","0","1,591,401","3,622,854","4,064,825","0","5,975,388","26,173,263","24,221,904","2,739,577","52,202,006","8,807,835","16,046,337","0","0","5,975,388"
"2021100000","2021年度","27206","大阪府 泉大津市","","257,252","3,166,527","382,830","2,638,524","39,215","702,497","4,536,062","1,218,487","398,708","0","0","537,084","1,217,069","501,697","0","2,752,835","4,707,612","4,173,456","180,114","10,664,977","4,724,086","3,100,730","0","0","2,752,835"
"2021100000","2021年度","27207","大阪府 高槻市","","2,988,437","8,159,019","1,525,851","5,803,741","308,068","3,492,365","12,711,654","3,261,317","1,377,865","0","0","2,336,575","1,752,079","2,524,070","141,194","8,071,156","21,138,373","20,149,816","2,264,144","47,832,663","10,917,944","15,686,536","141,194","0","8,071,156"
"2021100000","2021年度","27208","大阪府 貝塚市","","267,015","4,632,061","596,080","1,489,948","967,575","955,123","4,121,462","1,366,565","396,014","0","0","348,506","501,565","582,272","0","2,518,230","6,168,832","4,167,501","302,080","12,756,066","4,142,002","6,067,894","0","0","2,518,230"
"2021100000","2021年度","27209","大阪府 守口市","","1,082,997","4,034,222","737,086","2,633,349","454,939","2,046,398","4,163,899","536,187","299,553","0","0","154,963","962,274","502,896","0","7,711,914","5,981,881","9,829,621","146,153","29,781,791","6,699,061","3,844,570","0","0","7,711,914"
"2021100000","2021年度","27210","大阪府 枚方市","","969,662","14,361,380","1,498,392","12,344,781","53,605","4,615,094","14,030,615","3,832,962","2,341,591","0","0","539,871","1,398,027","2,101,889","19,294","10,933,869","20,813,105","22,059,322","1,336,010","57,284,864","15,865,721","16,091,099","19,294","0","10,933,869"
"2021100000","2021年度","27211","大阪府 茨木市","","1,645,456","8,256,865","2,390,856","4,469,639","407,672","2,765,266","14,810,287","2,751,283","1,413,162","0","0","1,253,408","2,014,685","4,240,382","26,019","5,222,661","17,452,373","18,078,040","1,062,360","37,426,671","7,198,021","12,860,719","26,019","0","5,222,661"
"2021100000","2021年度","27212","大阪府 八尾市","","1,285,069","7,986,657","1,377,819","5,420,987","568,189","2,671,883","12,786,495","3,792,198","1,238,239","0","0","475,610","3,441,735","1,290,617","0","9,141,711","17,859,623","14,048,565","429,775","48,082,738","11,076,203","7,950,200","0","0","9,141,711"
"2021100000","2021年度","27213","大阪府 泉佐野市","","1,678,959","4,748,802","291,370","3,085,258","1,097,396","1,332,875","5,028,468","983,614","393,960","0","0","205,308","649,623","1,368,759","21","5,011,257","6,072,818","10,966,342","114,141","14,677,337","10,499,603","3,970,175","21","0","5,010,707"
"2021100000","2021年度","27214","大阪府 富田林市","","706,768","2,361,959","457,086","1,567,141","158,964","1,583,256","3,657,679","589,146","367,351","0","0","443,075","813,601","1,029,531","4,969","3,204,703","8,207,444","5,875,136","288,015","15,553,622","4,195,415","2,586,421","4,969","0","3,203,693"
"2021100000","2021年度","27215","大阪府 寝屋川市","","762,177","9,208,346","473,967","8,077,721","195,864","2,964,194","7,914,820","1,336,564","772,367","0","0","161,061","2,211,124","1,104,220","0","6,180,937","11,275,015","10,856,320","370,453","39,387,235","9,796,388","9,281,979","0","0","6,180,937"
"2021100000","2021年度","27216","大阪府 河内長野市","","440,408","2,674,927","796,242","1,762,955","37,444","1,281,059","3,479,101","839,820","429,880","0","0","513","885,781","410,329","14,593","3,080,138","6,126,766","5,743,084","225,088","12,779,569","3,576,299","1,872,710","14,593","0","3,080,138"
"2021100000","2021年度","27217","大阪府 松原市","","644,622","2,805,604","314,876","2,085,286","140,349","1,228,997","3,776,875","578,365","364,311","0","0","300,823","634,536","1,016,199","0","4,118,915","7,015,517","6,011,460","250,585","18,914,384","4,621,031","826,068","0","0","4,118,915"
"2021100000","2021年度","27218","大阪府 大東市","","1,126,337","6,745,596","1,122,121","4,038,009","331,045","1,378,157","5,003,376","910,768","760,943","0","0","118,390","752,380","925,674","0","3,913,349","5,895,434","8,651,746","446,315","16,217,748","6,010,944","3,270,479","0","0","3,913,349"
"2021100000","2021年度","27219","大阪府 和泉市","","880,052","4,744,447","1,826,555","1,849,170","292,594","1,704,306","6,143,291","1,343,781","1,039,488","0","0","106,920","1,747,308","914,844","0","7,766,766","10,269,733","9,642,117","342,159","27,052,222","4,789,420","7,861,959","0","0","7,766,766"
"2021100000","2021年度","27220","大阪府 箕面市","","260,222","24,089,401","967,655","21,874,213","473,687","1,708,637","9,302,330","2,545,331","1,859,731","0","0","1,158,017","1,163,899","1,449,225","12,539","2,887,549","10,112,325","9,546,201","337,749","17,885,344","3,074,790","25,133,490","12,539","0","2,887,549"
"2021100000","2021年度","27221","大阪府 柏原市","","531,597","2,609,308","731,023","1,328,569","0","932,862","2,649,132","429,963","546,627","0","0","398,914","384,909","483,864","0","2,046,902","4,517,196","3,210,372","111,891","8,384,860","4,311,881","2,811,554","0","0","2,046,902"
"2021100000","2021年度","27222","大阪府 羽曳野市","","625,983","3,208,991","483,677","1,799,605","733,108","1,462,393","4,335,403","504,303","506,033","0","0","546,252","1,098,307","1,093,369","0","3,335,034","6,449,182","5,198,982","111,395","16,329,240","5,580,909","2,150,943","0","0","3,335,034"
"2021100000","2021年度","27223","大阪府 門真市","","362,178","7,373,593","348,698","4,344,813","2,249,726","1,680,347","4,792,126","906,932","526,764","0","0","229,596","436,912","764,195","0","4,164,864","7,383,113","8,213,454","180,849","22,317,355","7,390,383","4,253,693","0","0","4,164,864"
"2021100000","2021年度","27224","大阪府 摂津市","","616,121","7,827,190","943,848","5,157,876","47,184","1,131,715","4,701,463","606,571","316,901","0","0","271,284","688,501","2,127,692","0","2,005,239","6,053,679","5,891,784","501,025","13,721,279","4,131,078","6,227,888","0","0","2,005,239"
"2021100000","2021年度","27225","大阪府 高石市","","235,948","2,987,822","327,620","2,371,251","133,598","802,569","2,642,793","649,761","260,132","0","0","90,994","656,943","587,350","0","3,198,618","3,371,513","3,550,772","89,849","8,384,617","3,239,372","2,878,984","0","0","3,198,618"
"2021100000","2021年度","27226","大阪府 藤井寺市","","304,830","1,853,575","148,232","1,395,533","5,897","848,350","2,397,722","480,671","269,217","0","0","270,874","549,571","399,518","0","1,685,729","4,500,959","3,013,820","87,088","8,716,772","4,203,342","328,266","0","0","1,685,729"
"2021100000","2021年度","27227","大阪府 東大阪市","","3,471,499","17,132,396","2,681,997","12,221,696","1,249,006","5,223,476","19,018,534","4,120,931","2,612,240","801,692","0","2,627,271","2,829,063","4,178,417","8,595","19,872,156","28,405,519","26,104,230","1,561,498","88,805,558","22,650,583","10,497,754","8,595","0","19,872,156"
"2021100000","2021年度","27228","大阪府 泉南市","","266,994","1,320,855","231,159","871,001","87,135","895,692","2,194,530","334,871","135,161","0","0","520,678","313,613","361,414","8,007","2,739,414","4,031,584","3,314,821","172,130","8,603,181","3,039,298","498,790","8,007","0","2,739,414"
