"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","D2201","D2209","D320101","D320102","D320108","D320113","D320121","D3203","D320301","D320302","D320303","D3203031","D3203032","D3203033","D3203034","D3203035","D320304","D3203042","D3203043","D3203044","D320305","D3203051","D320306"
"調査年 コード","調査年","地域 コード","地域","/項目","D2201_財政力指数（市町村財政）【‐】","D2209_一般財源（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D3203_歳出決算総額（市町村財政）【千円】","D320301_議会費（市町村財政）【千円】","D320302_総務費（市町村財政）【千円】","D320303_民生費（市町村財政）【千円】","D3203031_社会福祉費（市町村財政）【千円】","D3203032_老人福祉費（市町村財政）【千円】","D3203033_児童福祉費（市町村財政）【千円】","D3203034_生活保護費（市町村財政）【千円】","D3203035_災害救助費（市町村財政）【千円】","D320304_衛生費（市町村財政）【千円】","D3203042_保健衛生費（市町村財政）【千円】","D3203043_保健所費（市町村財政）【千円】","D3203044_清掃費（市町村財政）【千円】","D320305_労働費（市町村財政）【千円】","D3203051_失業対策費（市町村財政）【千円】","D320306_農林水産業費（市町村財政）【千円】"
"1988100000","1988年度","27215","大阪府 寝屋川市","","0.79","***","25,962,896","***","***","***","***","52,498,620","***","***","***","***","***","5,183,305","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27216","大阪府 河内長野市","","0.90","***","11,545,892","***","***","***","***","29,697,057","***","***","***","***","***","860,706","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27217","大阪府 松原市","","0.70","***","12,819,270","***","***","***","***","27,900,309","***","***","***","***","***","1,866,012","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27218","大阪府 大東市","","0.90","***","15,760,234","***","***","***","***","27,691,507","***","***","***","***","***","2,753,094","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27219","大阪府 和泉市","","0.70","***","13,325,829","***","***","***","***","32,393,843","***","***","***","***","***","3,062,665","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27220","大阪府 箕面市","","1.13","***","18,535,016","***","***","***","***","36,673,512","***","***","***","***","***","1,519,741","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27221","大阪府 柏原市","","0.76","***","8,256,799","***","***","***","***","15,899,397","***","***","***","***","***","1,020,381","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27222","大阪府 羽曳野市","","0.75","***","11,067,277","***","***","***","***","18,970,311","***","***","***","***","***","2,104,419","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27223","大阪府 門真市","","1.05","***","22,724,020","***","***","***","***","30,535,128","***","***","***","***","***","1,882,514","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27224","大阪府 摂津市","","0.99","***","14,315,642","***","***","***","***","21,248,966","***","***","***","***","***","1,391,808","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27225","大阪府 高石市","","1.32","***","13,023,656","***","***","***","***","16,930,301","***","***","***","***","***","1,161,146","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27226","大阪府 藤井寺市","","0.82","***","7,587,957","***","***","***","***","12,023,084","***","***","***","***","***","917,315","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27227","大阪府 東大阪市","","0.96","***","73,591,187","***","***","***","***","111,335,953","***","***","***","***","***","7,444,842","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27228","大阪府 泉南市","","0.70","***","5,666,351","***","***","***","***","13,050,168","***","***","***","***","***","928,740","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27229","大阪府 四條畷市","","0.62","***","4,638,571","***","***","***","***","10,054,158","***","***","***","***","***","850,038","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27230","大阪府 交野市","","0.71","***","6,590,868","***","***","***","***","13,226,380","***","***","***","***","***","747,518","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27231","大阪府 大阪狭山市","","0.83","***","6,105,340","***","***","***","***","9,559,712","***","***","***","***","***","442,856","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27232","大阪府 阪南市","","0.69","***","4,722,709","***","***","***","***","9,771,304","***","***","***","***","***","467,943","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27301","大阪府 島本町","","0.91","***","4,494,305","***","***","***","***","7,821,674","***","***","***","***","***","476,543","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27321","大阪府 豊能町","","0.63","***","1,920,759","***","***","***","***","3,680,224","***","***","***","***","***","143,033","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27322","大阪府 能勢町","","0.38","***","693,619","***","***","***","***","3,270,978","***","***","***","***","***","193,919","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27341","大阪府 忠岡町","","0.69","***","2,180,520","***","***","***","***","3,434,265","***","***","***","***","***","257,953","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27361","大阪府 熊取町","","0.74","***","3,447,868","***","***","***","***","8,174,188","***","***","***","***","***","650,047","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27362","大阪府 田尻町","","0.43","***","567,990","***","***","***","***","3,103,132","***","***","***","***","***","77,554","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27366","大阪府 岬町","","0.89","***","2,478,061","***","***","***","***","6,093,300","***","***","***","***","***","406,596","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27381","大阪府 太子町","","0.47","***","767,442","***","***","***","***","2,634,899","***","***","***","***","***","89,650","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27382","大阪府 河南町","","0.57","***","1,231,898","***","***","***","***","3,131,011","***","***","***","***","***","121,747","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","27383","大阪府 千早赤阪村","","0.43","***","554,921","***","***","***","***","1,970,915","***","***","***","***","***","53,210","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28100","兵庫県 神戸市","","0.77","***","232,710,422","***","***","***","***","634,068,277","***","***","***","***","***","21,801,021","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28101","兵庫県 神戸市 東灘区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28102","兵庫県 神戸市 灘区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28105","兵庫県 神戸市 兵庫区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28106","兵庫県 神戸市 長田区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28107","兵庫県 神戸市 須磨区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28108","兵庫県 神戸市 垂水区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28109","兵庫県 神戸市 北区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28110","兵庫県 神戸市 中央区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","28111","兵庫県 神戸市 西区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","33100","岡山県 岡山市","","-","***","84,066,074","***","***","***","***","149,154,975","***","***","***","***","***","8,508,866","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","33101","岡山県 岡山市 北区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","33102","岡山県 岡山市 中区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","33103","岡山県 岡山市 東区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","33104","岡山県 岡山市 南区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34100","広島県 広島市","","-","***","173,132,566","***","***","***","***","380,065,011","***","***","***","***","***","16,363,647","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34101","広島県 広島市 中区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34102","広島県 広島市 東区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34103","広島県 広島市 南区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34104","広島県 広島市 西区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34105","広島県 広島市 安佐南区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
"1988100000","1988年度","34106","広島県 広島市 安佐北区","","-","***","-","***","***","***","***","-","***","***","***","***","***","-","***","***","***","***","***","***","***","***","***"
