"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","C620101","C620105","C620106","C620107","C620108","C620109","C620110","C620111","C620114","C620115","C620116","C620117","C620118","C620119","C620120","C620121","C620122"
"調査年 コード","調査年","地域 コード","地域","/項目","C620101_純付加価値額（民営）（農林漁業）【百万円】","C620105_純付加価値額（民営）（鉱業、採石業、砂利採取業）【百万円】","C620106_純付加価値額（民営）（建設業）【百万円】","C620107_純付加価値額（民営）（製造業）【百万円】","C620108_純付加価値額（民営）（電気・ガス・熱供給・水道業）【百万円】","C620109_純付加価値額（民営）（情報通信業）【百万円】","C620110_純付加価値額（民営）（運輸業、郵便業）【百万円】","C620111_純付加価値額（民営）（卸売業、小売業）【百万円】","C620114_純付加価値額（民営）（金融業、保険業）【百万円】","C620115_純付加価値額（民営）（不動産業、物品賃貸業）【百万円】","C620116_純付加価値額（民営）（学術研究、専門・技術サービス業）【百万円】","C620117_純付加価値額（民営）（宿泊業、飲食サービス業）【百万円】","C620118_純付加価値額（民営）（生活関連サービス業、娯楽業）【百万円】","C620119_純付加価値額（民営）（教育、学習支援業）【百万円】","C620120_純付加価値額（民営）（医療、福祉）【百万円】","C620121_純付加価値額（民営）（複合サービス事業）【百万円】","C620122_純付加価値額（民営）（サービス業（他に分類されないもの））【百万円】"
"2011100000","2011年度","13119","東京都 板橋区","","34","X","42,137","130,532","8,782","15,124","48,437","176,750","35,359","24,614","12,744","22,675","21,078","39,839","120,699","2,197","25,173"
"2011100000","2011年度","13120","東京都 練馬区","","250","0","71,245","24,168","9,193","17,882","43,980","150,589","41,371","26,227","18,860","22,724","19,333","20,138","80,870","2,748","22,932"
"2011100000","2011年度","13121","東京都 足立区","","425","0","73,783","87,584","8,022","2,971","79,903","201,107","39,770","32,515","14,163","29,439","19,583","19,430","98,226","3,669","56,805"
"2011100000","2011年度","13122","東京都 葛飾区","","100","X","32,354","57,298","4,973","1,547","41,203","100,339","32,912","17,614","10,492","17,526","16,731","7,509","74,995","2,422","16,308"
"2011100000","2011年度","13123","東京都 江戸川区","","321","0","64,119","74,102","4,837","15,164","56,453","153,067","41,440","29,545","19,177","26,647","20,993","10,662","72,729","2,798","36,603"
"2011100000","2011年度","14100","神奈川県 横浜市","","7,050","X","441,273","837,604","116,640","398,574","447,901","1,309,711","655,526","353,393","480,883","226,355","203,548","186,981","573,976","30,317","376,992"
"2011100000","2011年度","14101","神奈川県 横浜市 鶴見区","","51","0","50,995","127,832","27,519","6,761","56,660","59,467","14,138","21,340","57,091","11,806","17,072","10,340","25,919","1,038","22,757"
"2011100000","2011年度","14102","神奈川県 横浜市 神奈川区","","225","0","48,756","63,343","0","47,882","45,210","119,097","37,178","34,561","54,250","11,967","11,993","25,103","29,465","1,336","48,473"
"2011100000","2011年度","14103","神奈川県 横浜市 西区","","56","0","47,917","31,559","29,445","99,987","34,380","200,044","114,120","99,300","105,101","41,832","25,600","7,280","27,099","1,685","81,921"
"2011100000","2011年度","14104","神奈川県 横浜市 中区","","69","0","54,799","34,888","26,409","60,002","121,858","117,725","123,050","62,936","52,176","40,311","39,878","14,509","42,362","3,027","68,489"
"2011100000","2011年度","14105","神奈川県 横浜市 南区","","X","0","18,211","7,267","0","2,056","5,112","26,506","4,404","6,580","4,474","6,444","6,159","4,442","31,078","815","6,668"
"2011100000","2011年度","14106","神奈川県 横浜市 保土ケ谷区","","120","0","15,940","10,790","530","38,573","11,123","38,322","15,141","5,263","4,258","4,988","7,930","12,561","40,257","1,008","16,497"
"2011100000","2011年度","14107","神奈川県 横浜市 磯子区","","X","0","23,142","88,789","12,122","2,679","16,165","25,400","4,949","4,278","26,889","5,534","4,746","3,691","19,536","980","9,920"
"2011100000","2011年度","14108","神奈川県 横浜市 金沢区","","490","0","12,374","87,997","752","1,974","31,668","53,799","9,721","9,973","38,347","6,694","6,444","17,386","31,733","1,416","22,327"
"2011100000","2011年度","14109","神奈川県 横浜市 港北区","","656","0","31,143","97,573","8,376","51,028","28,805","235,096","178,738","29,571","28,746","27,389","18,726","18,688","40,526","2,023","30,361"
"2011100000","2011年度","14110","神奈川県 横浜市 戸塚区","","166","X","21,810","71,822","X","50,892","12,786","61,359","15,398","12,172","20,067","11,160","8,390","10,633","48,767","1,458","17,123"
"2011100000","2011年度","14111","神奈川県 横浜市 港南区","","460","0","18,193","3,802","0","2,251","9,020","56,366","17,378","12,177","6,858","9,090","9,429","4,903","30,145","1,553","8,422"
"2011100000","2011年度","14112","神奈川県 横浜市 旭区","","134","0","17,445","10,234","2,277","963","10,039","35,436","12,052","8,956","3,313","6,341","11,776","5,239","47,009","5,636","6,936"
"2011100000","2011年度","14113","神奈川県 横浜市 緑区","","107","0","8,533","31,465","X","1,953","14,291","32,971","10,210","6,110","4,048","6,621","5,510","14,087","26,559","994","4,217"
"2011100000","2011年度","14114","神奈川県 横浜市 瀬谷区","","93","0","9,798","12,376","0","4,746","8,213","25,204","4,316","7,245","1,771","3,616","3,016","1,973","15,494","1,024","5,312"
"2011100000","2011年度","14115","神奈川県 横浜市 栄区","","X","0","4,855","59,005","0","528","5,530","12,756","699","2,024","4,093","2,471","1,808","4,179","7,785","761","3,031"
"2011100000","2011年度","14116","神奈川県 横浜市 泉区","","133","0","14,465","6,251","X","354","7,275","23,863","4,828","2,893","2,365","3,875","3,354","4,647","26,069","1,494","2,902"
"2011100000","2011年度","14117","神奈川県 横浜市 青葉区","","211","0","15,604","8,796","0","3,940","9,063","58,788","20,265","12,447","25,700","13,336","10,161","18,392","52,635","2,781","4,717"
"2011100000","2011年度","14118","神奈川県 横浜市 都筑区","","189","0","27,294","83,814","X","22,007","20,703","127,513","68,942","15,567","41,336","12,883","11,554","8,927","31,538","1,288","16,921"
"2011100000","2011年度","14130","神奈川県 川崎市","","2,098","0","147,138","689,365","28,136","222,442","170,438","340,154","139,582","86,987","246,784","76,110","66,681","51,837","211,912","13,867","118,903"
"2011100000","2011年度","14131","神奈川県 川崎市 川崎区","","X","0","65,293","365,799","12,988","22,936","97,497","107,851","60,862","22,406","58,685","22,057","23,505","5,717","29,306","1,574","53,904"
"2011100000","2011年度","14132","神奈川県 川崎市 幸区","","741","0","22,204","87,995","6,674","57,005","9,692","64,917","9,745","7,919","99,429","7,518","6,790","2,231","22,241","1,000","20,184"
"2011100000","2011年度","14133","神奈川県 川崎市 中原区","","X","0","12,700","135,299","X","96,481","28,534","38,019","18,114","10,215","49,345","14,247","9,037","4,579","65,330","1,785","12,570"
"2011100000","2011年度","14134","神奈川県 川崎市 高津区","","226","0","15,835","57,177","7,225","31,830","11,549","35,923","26,032","13,134","26,248","10,385","9,023","7,483","24,976","1,681","16,252"
"2011100000","2011年度","14135","神奈川県 川崎市 多摩区","","327","0","10,041","10,008","X","1,379","4,962","26,316","8,011","8,426","3,631","9,321","7,577","15,450","22,186","1,524","7,360"
"2011100000","2011年度","14136","神奈川県 川崎市 宮前区","","471","0","12,981","10,823","X","3,596","11,645","46,786","7,119","16,345","1,935","6,088","6,405","10,028","26,243","4,775","4,580"
"2011100000","2011年度","14137","神奈川県 川崎市 麻生区","","69","0","8,084","22,264","X","9,215","6,559","20,342","9,699","8,542","7,512","6,493","4,344","6,349","21,629","1,527","4,053"
"2011100000","2011年度","14150","神奈川県 相模原市","","1,886","X","63,578","235,048","9,885","8,248","62,888","159,459","48,120","31,910","26,551","32,091","29,872","36,794","182,469","8,548","38,450"
"2011100000","2011年度","14151","神奈川県 相模原市 緑区","","360","X","16,681","50,679","X","1,045","10,445","34,385","8,526","6,556","5,422","8,334","11,352","4,099","28,135","2,551","7,747"
"2011100000","2011年度","14152","神奈川県 相模原市 中央区","","466","0","26,587","137,024","X","5,294","23,798","74,950","16,465","11,326","9,608","12,923","8,982","10,372","28,060","4,041","18,688"
"2011100000","2011年度","14153","神奈川県 相模原市 南区","","1,059","0","20,310","47,346","X","1,909","28,645","50,124","23,129","14,029","11,522","10,834","9,539","22,322","126,274","1,957","12,015"
"2011100000","2011年度","15100","新潟県 新潟市","","10,011","23,900","139,523","185,132","6,918","68,314","98,246","319,379","109,991","35,022","46,449","46,224","30,286","38,873","170,944","10,474","80,704"
"2011100000","2011年度","15101","新潟県 新潟市 北区","","836","0","10,307","30,020","X","344","12,042","18,661","1,565","2,318","3,333","1,522","1,601","3,371","12,767","585","5,089"
"2011100000","2011年度","15102","新潟県 新潟市 東区","","139","0","20,511","46,280","349","586","18,609","50,424","4,463","3,874","3,402","5,260","4,926","1,828","18,823","1,039","14,108"
"2011100000","2011年度","15103","新潟県 新潟市 中央区","","435","X","60,905","12,490","4,606","60,245","35,298","132,407","88,475","23,129","26,695","25,556","12,655","16,398","54,628","1,445","45,606"
"2011100000","2011年度","15104","新潟県 新潟市 江南区","","1,385","X","12,590","22,967","X","359","6,836","30,947","3,216","1,016","4,502","2,036","3,031","1,131","10,925","781","2,342"
"2011100000","2011年度","15105","新潟県 新潟市 秋葉区","","239","24","7,666","16,266","978","94","5,022","16,316","3,520","456","2,020","2,089","1,590","1,957","13,471","382","2,176"
"2011100000","2011年度","15106","新潟県 新潟市 南区","","1,241","0","4,828","34,829","X","1,439","3,558","13,549","1,399","990","569","1,664","946","367","8,539","2,711","1,849"
"2011100000","2011年度","15107","新潟県 新潟市 西区","","451","0","15,065","6,434","181","4,842","13,075","44,357","5,662","2,658","5,038","5,476","4,002","13,115","41,160","1,315","7,549"
"2011100000","2011年度","15108","新潟県 新潟市 西蒲区","","5,287","0","7,652","15,846","X","404","3,805","12,718","1,690","581","891","2,621","1,533","706","10,631","2,216","1,985"
"2011100000","2011年度","22100","静岡県 静岡市","","2,570","305","117,888","239,609","16,139","65,662","114,867","379,305","137,051","46,578","41,444","41,501","38,194","35,736","147,285","8,860","85,523"
"2011100000","2011年度","22101","静岡県 静岡市 葵区","","724","132","37,519","28,049","8,850","31,235","49,410","132,373","71,027","24,384","18,209","18,062","14,175","14,180","84,245","3,012","39,617"
"2011100000","2011年度","22102","静岡県 静岡市 駿河区","","130","X","51,146","86,435","5,910","28,659","20,085","162,152","27,364","15,080","11,899","11,413","14,595","14,666","34,342","2,463","21,564"
"2011100000","2011年度","22103","静岡県 静岡市 清水区","","1,716","X","29,223","125,125","1,380","5,768","45,372","84,780","38,660","7,114","11,335","12,025","9,423","6,889","28,698","3,384","24,343"
"2011100000","2011年度","22130","静岡県 浜松市","","9,256","309","101,943","421,407","8,953","26,302","105,799","313,942","88,606","37,026","39,280","60,318","38,173","28,123","155,675","22,791","60,753"
"2011100000","2011年度","22138","静岡県 浜松市 中央区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2011100000","2011年度","22139","静岡県 浜松市 浜名区","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2011100000","2011年度","22140","静岡県 浜松市 天竜区","","1,302","-11","4,522","11,795","782","45","1,530","4,310","3,081","142","225","651","950","73","5,770","449","1,315"
"2011100000","2011年度","23100","愛知県 名古屋市","","1,827","X","512,674","795,455","103,663","530,493","448,339","1,828,057","556,709","271,671","344,754","227,679","180,836","168,007","456,479","19,885","414,083"
"2011100000","2011年度","23101","愛知県 名古屋市 千種区","","0","0","13,993","10,168","X","18,889","6,348","80,402","25,714","13,999","13,364","12,740","9,868","51,637","23,817","950","10,168"
"2011100000","2011年度","23102","愛知県 名古屋市 東区","","0","0","37,550","49,375","36,050","114,075","12,860","134,446","35,833","15,581","27,553","11,479","15,397","8,909","29,084","591","26,482"
"2011100000","2011年度","23103","愛知県 名古屋市 北区","","0","0","24,210","30,088","2,043","2,793","26,192","63,451","10,155","8,819","6,667","10,144","9,989","2,054","27,163","1,046","14,418"
"2011100000","2011年度","23104","愛知県 名古屋市 西区","","X","0","31,090","51,909","103","68,942","17,487","119,754","23,718","11,900","109,187","12,345","11,333","3,679","22,544","1,591","26,755"
"2011100000","2011年度","23105","愛知県 名古屋市 中村区","","74","0","62,149","33,166","4,636","81,539","134,773","266,534","57,926","51,183","38,217","35,493","22,036","14,875","45,137","1,524","88,710"
"2011100000","2011年度","23106","愛知県 名古屋市 中区","","177","0","144,391","42,342","14,162","201,853","52,768","504,208","317,131","94,192","79,613","62,203","35,169","9,017","48,602","4,362","125,721"
"2011100000","2011年度","23107","愛知県 名古屋市 昭和区","","X","0","13,026","12,540","X","7,451","3,754","50,170","8,516","8,645","10,796","8,732","5,913","22,776","38,329","623","16,477"
"2011100000","2011年度","23108","愛知県 名古屋市 瑞穂区","","X","0","10,469","68,561","X","1,438","6,540","64,873","8,101","9,651","2,782","4,816","4,929","10,750","22,290","529","10,422"
"2011100000","2011年度","23109","愛知県 名古屋市 熱田区","","231","0","19,675","35,015","30,300","8,777","21,086","91,284","8,689","6,424","9,256","7,826","3,890","4,905","16,894","412","12,448"
"2011100000","2011年度","23110","愛知県 名古屋市 中川区","","377","0","21,280","68,416","X","1,835","33,363","88,582","9,549","9,494","6,212","8,978","9,578","1,728","30,425","1,597","11,048"
"2011100000","2011年度","23111","愛知県 名古屋市 港区","","373","X","37,204","157,285","8,403","3,811","92,884","68,588","6,156","4,709","10,382","7,306","10,102","2,378","14,036","1,331","26,848"
"2011100000","2011年度","23112","愛知県 名古屋市 南区","","251","0","22,715","69,757","744","2,001","15,409","52,624","7,388","9,495","6,846","8,260","11,589","5,678","40,502","1,091","10,335"
"2011100000","2011年度","23113","愛知県 名古屋市 守山区","","205","0","14,674","80,088","X","724","7,741","41,186","5,626","4,287","6,040","6,144","6,793","7,711","26,659","984","8,463"
"2011100000","2011年度","23114","愛知県 名古屋市 緑区","","72","0","22,623","52,953","4,237","971","6,619","74,399","8,920","7,093","4,241","11,119","9,065","3,098","26,976","1,713","7,953"
"2011100000","2011年度","23115","愛知県 名古屋市 名東区","","X","0","24,413","3,461","0","4,010","7,159","77,063","11,647","8,503","6,963","7,986","10,411","2,773","19,428","1,006","12,007"
"2011100000","2011年度","23116","愛知県 名古屋市 天白区","","49","0","13,212","30,330","X","11,384","3,356","50,494","11,640","7,697","6,636","12,107","4,773","16,040","24,594","535","5,827"
"2011100000","2011年度","26100","京都府 京都市","","2,024","X","139,915","457,621","14,788","80,611","119,957","623,436","269,653","105,206","116,364","146,375","68,042","180,637","288,015","10,418","117,536"
"2011100000","2011年度","26101","京都府 京都市 北区","","151","0","4,622","7,926","X","1,881","1,690","18,238","6,270","2,516","3,008","5,908","4,054","25,126","20,030","731","4,122"
"2011100000","2011年度","26102","京都府 京都市 上京区","","X","0","3,113","14,620","0","4,843","1,288","34,101","3,904","5,807","4,713","-2,236","2,830","17,838","30,803","636","4,597"
"2011100000","2011年度","26103","京都府 京都市 左京区","","491","X","8,724","9,734","X","1,779","4,777","33,135","65,044","7,231","4,803","18,042","7,777","63,294","45,895","1,107","7,615"
"2011100000","2011年度","26104","京都府 京都市 中京区","","X","0","25,736","70,755","X","25,462","3,926","86,363","28,819","14,842","17,420","23,880","16,747","14,504","26,787","928","17,165"
"2011100000","2011年度","26105","京都府 京都市 東山区","","0","0","2,327","9,155","0","613","1,057","16,332","1,637","1,799","5,321","19,241","2,398","7,077","14,317","409","1,854"
"2011100000","2011年度","26106","京都府 京都市 下京区","","632","0","10,888","28,689","11,039","22,569","25,309","196,936","104,656","21,518","31,756","32,962","8,585","9,072","22,716","1,257","32,907"
"2011100000","2011年度","26107","京都府 京都市 南区","","X","0","20,678","135,612","921","6,334","35,736","77,135","14,150","10,174","24,855","8,551","4,032","10,709","17,793","566","15,125"
"2011100000","2011年度","26108","京都府 京都市 右京区","","244","0","13,409","72,966","X","4,284","10,487","43,613","17,596","12,081","5,464","13,711","7,345","10,838","18,200","1,565","9,083"
"2011100000","2011年度","26109","京都府 京都市 伏見区","","201","X","30,925","78,091","1,330","9,192","26,428","70,511","16,527","20,175","7,828","13,309","6,947","14,068","45,604","1,742","19,178"
"2011100000","2011年度","26110","京都府 京都市 山科区","","32","0","11,077","24,607","0","2,796","3,793","25,051","5,590","3,762","5,208","7,770","4,897","5,981","20,076","598","4,107"
"2011100000","2011年度","26111","京都府 京都市 西京区","","169","0","8,416","5,466","X","857","5,466","22,022","5,459","5,302","5,989","5,238","2,429","2,132","25,793","881","1,784"
"2011100000","2011年度","27100","大阪府 大阪市","","1,158","196","697,160","1,173,206","74,661","1,287,814","600,790","3,400,166","1,146,429","642,766","556,317","324,785","218,568","175,262","593,349","23,410","736,113"
"2011100000","2011年度","27102","大阪府 大阪市 都島区","","X","X","12,259","14,362","0","3,923","8,748","37,705","10,889","9,520","3,604","10,690","7,710","2,822","18,635","499","5,950"
"2011100000","2011年度","27103","大阪府 大阪市 福島区","","0","0","10,022","22,022","X","40,702","15,996","129,122","9,442","12,636","10,919","7,221","2,267","946","18,521","399","10,873"
"2011100000","2011年度","27104","大阪府 大阪市 此花区","","X","X","9,191","59,822","3,613","1,493","43,403","19,955","2,149","4,639","15,455","2,929","24,452","553","9,843","359","6,218"
"2011100000","2011年度","27106","大阪府 大阪市 西区","","97","0","63,751","31,198","11,806","90,283","28,644","366,856","79,542","52,063","44,379","13,108","11,388","4,458","17,817","939","53,675"
"2011100000","2011年度","27107","大阪府 大阪市 港区","","0","0","23,046","15,786","X","7,789","43,182","30,777","4,924","6,307","4,034","3,502","2,202","2,316","16,042","405","12,873"
"2011100000","2011年度","27108","大阪府 大阪市 大正区","","X","0","6,983","34,690","X","365","16,776","21,393","2,945","2,698","2,398","3,126","1,285","1,010","7,710","363","6,483"
"2011100000","2011年度","27109","大阪府 大阪市 天王寺区","","X","0","22,877","13,752","0","9,640","17,705","68,706","60,100","31,816","12,044","15,607","4,984","15,391","46,291","529","14,261"
"2011100000","2011年度","27111","大阪府 大阪市 浪速区","","0","0","20,511","21,440","X","21,486","5,608","105,611","4,486","25,040","6,751","11,305","12,816","5,320","14,152","436","53,046"
"2011100000","2011年度","27113","大阪府 大阪市 西淀川区","","0","X","13,686","92,569","X","897","16,393","46,509","4,208","6,023","3,877","3,161","1,800","963","18,832","470","7,028"
"2011100000","2011年度","27114","大阪府 大阪市 東淀川区","","X","0","14,945","45,032","0","1,909","32,499","122,249","6,172","14,236","4,457","5,823","6,425","5,221","34,775","825","6,187"
"2011100000","2011年度","27115","大阪府 大阪市 東成区","","X","0","7,814","44,776","0","530","4,279","47,878","9,587","6,334","3,404","4,052","2,875","1,829","23,352","538","9,287"
"2011100000","2011年度","27116","大阪府 大阪市 生野区","","0","0","5,977","69,499","0","288","4,262","36,112","6,436","3,708","3,368","6,070","2,711","3,332","28,811","824","8,635"
"2011100000","2011年度","27117","大阪府 大阪市 旭区","","0","0","5,891","13,522","0","1,514","2,177","16,224","4,141","2,259","3,460","2,865","2,479","10,134","14,313","482","2,251"
"2011100000","2011年度","27118","大阪府 大阪市 城東区","","0","0","11,454","36,837","X","2,040","12,792","51,919","12,778","16,675","5,699","4,816","4,672","4,993","27,542","619","13,565"
"2011100000","2011年度","27119","大阪府 大阪市 阿倍野区","","0","0","12,117","22,200","0","1,190","10,571","53,027","22,172","10,954","3,474","12,586","4,675","12,632","28,700","521","9,126"
"2011100000","2011年度","27120","大阪府 大阪市 住吉区","","X","0","10,199","7,627","X","1,985","3,879","29,732","8,686","7,002","2,018","4,864","3,315","16,352","38,403","810","4,671"
"2011100000","2011年度","27121","大阪府 大阪市 東住吉区","","X","0","10,312","20,771","X","1,239","8,792","40,464","5,320","4,745","1,809","4,988","2,111","2,921","22,565","930","4,241"
"2011100000","2011年度","27122","大阪府 大阪市 西成区","","0","0","5,382","23,148","0","812","7,122","30,415","4,781","3,916","971","6,551","5,495","304","20,426","670","4,512"
"2011100000","2011年度","27123","大阪府 大阪市 淀川区","","187","0","49,048","123,216","1,542","70,740","72,634","273,615","58,954","27,074","43,941","21,607","13,262","15,557","27,285","1,349","38,697"
"2011100000","2011年度","27124","大阪府 大阪市 鶴見区","","X","0","10,163","35,390","X","408","8,807","28,185","3,755","7,165","4,724","4,461","2,275","955","13,696","459","6,239"
"2011100000","2011年度","27125","大阪府 大阪市 住之江区","","X","0","14,507","43,997","2,282","12,853","57,936","95,731","9,685","8,699","2,322","7,184","5,317","3,761","19,764","636","19,157"
"2011100000","2011年度","27126","大阪府 大阪市 平野区","","155","0","12,254","74,125","0","215","7,984","52,468","8,943","9,596","1,846","5,841","6,948","2,906","28,207","1,751","6,677"
"2011100000","2011年度","27127","大阪府 大阪市 北区","","72","X","170,620","121,712","17,025","397,463","100,997","621,432","157,988","135,212","187,849","90,270","47,801","42,902","38,054","1,785","207,345"
"2011100000","2011年度","27128","大阪府 大阪市 中央区","","488","X","174,151","185,714","34,501","618,050","69,603","1,074,081","648,346","234,450","183,513","72,156","39,305","17,683","59,611","6,812","225,114"
"2011100000","2011年度","27140","大阪府 堺市","","489","0","98,322","426,149","12,744","7,234","81,703","231,291","66,281","32,386","19,651","43,083","29,994","27,751","152,088","4,295","53,129"
"2011100000","2011年度","27141","大阪府 堺市 堺区","","X","0","33,551","168,013","9,958","3,069","27,293","79,996","41,498","10,889","9,843","12,415","9,013","7,518","38,125","891","26,421"
"2011100000","2011年度","27142","大阪府 堺市 中区","","49","0","12,600","28,181","X","468","7,977","26,111","2,618","3,215","1,587","9,062","3,624","8,207","30,733","478","5,344"
"2011100000","2011年度","27143","大阪府 堺市 東区","","X","0","2,275","8,663","0","X","2,264","10,796","3,827","869","614","2,234","1,697","2,010","11,319","277","2,126"
"2011100000","2011年度","27144","大阪府 堺市 西区","","X","0","25,657","143,549","2,647","518","22,866","41,049","6,441","3,686","3,792","6,173","5,008","3,334","14,999","X","8,894"
"2011100000","2011年度","27145","大阪府 堺市 南区","","207","0","6,274","12,569","X","216","8,488","27,597","7,368","3,736","781","6,367","5,013","3,788","26,687","639","1,787"
"2011100000","2011年度","27146","大阪府 堺市 北区","","X","0","12,597","20,308","X","2,941","6,972","33,388","4,151","8,150","2,422","6,024","5,229","2,034","23,556","602","6,191"
"2011100000","2011年度","27147","大阪府 堺市 美原区","","0","0","5,368","44,867","0","X","5,842","12,353","377","1,842","611","808","410","860","6,669","X","2,365"
"2011100000","2011年度","27202","大阪府 岸和田市","","357","X","14,601","44,115","889","926","10,352","43,912","16,576","10,876","4,790","9,255","6,076","3,244","40,897","1,744","7,908"
"2011100000","2011年度","27203","大阪府 豊中市","","112","0","30,326","97,220","1,251","17,961","36,801","104,920","42,755","23,348","22,521","18,957","11,774","19,748","65,763","2,090","21,743"
"2011100000","2011年度","27204","大阪府 池田市","","132","0","5,071","71,419","218","488","18,818","19,292","9,385","4,876","3,751","5,512","5,221","2,566","19,269","657","4,308"
"2011100000","2011年度","27205","大阪府 吹田市","","X","0","39,367","46,474","1,853","25,587","42,371","162,739","23,709","23,589","38,942","19,667","19,712","47,452","56,404","3,137","25,290"
"2011100000","2011年度","27206","大阪府 泉大津市","","X","0","3,115","25,027","X","966","18,451","21,533","6,429","5,313","1,331","3,323","2,606","1,099","8,218","464","4,387"
"2011100000","2011年度","27207","大阪府 高槻市","","591","309","19,105","130,850","6,716","2,089","22,724","86,759","20,554","11,683","16,537","14,804","12,664","12,682","83,435","1,330","23,888"
"2011100000","2011年度","27208","大阪府 貝塚市","","46","0","5,094","54,986","0","1,344","5,382","18,890","4,272","3,033","1,285","3,159","2,764","2,454","19,193","492","5,282"
"2011100000","2011年度","27209","大阪府 守口市","","59","0","14,334","43,812","768","7,203","10,317","48,409","9,400","6,914","3,558","5,548","5,326","7,781","27,206","666","11,005"
"2011100000","2011年度","27210","大阪府 枚方市","","X","0","22,185","143,308","1,074","3,455","23,064","65,937","27,070","11,518","6,310","14,780","9,568","21,323","77,624","3,016","16,179"
"2011100000","2011年度","27211","大阪府 茨木市","","441","65","22,107","46,283","251","2,198","40,268","113,985","24,652","18,033","23,385","16,927","10,550","11,855","41,215","998","24,886"
"2011100000","2011年度","27212","大阪府 八尾市","","232","0","18,211","177,441","X","2,309","22,196","73,488","17,717","12,354","3,573","12,026","9,451","5,186","39,313","2,060","9,165"
"2011100000","2011年度","27213","大阪府 泉佐野市","","471","0","12,144","47,976","299","4,330","51,789","34,334","7,649","4,126","1,529","7,336","4,601","1,490","21,326","1,915","8,991"
"2011100000","2011年度","27214","大阪府 富田林市","","62","0","5,330","36,587","X","396","3,766","15,573","7,585","2,863","1,322","5,446","2,707","4,485","20,382","530","2,961"
"2011100000","2011年度","27215","大阪府 寝屋川市","","X","0","13,270","41,553","X","536","16,305","41,755","14,948","9,148","8,310","8,111","9,470","10,848","35,955","1,404","8,833"
"2011100000","2011年度","27216","大阪府 河内長野市","","243","X","3,687","18,690","X","164","3,620","16,216","5,803","1,951","3,107","2,725","2,623","3,161","23,214","491","1,615"
"2011100000","2011年度","27217","大阪府 松原市","","-2","0","8,655","33,880","144","133","6,707","30,019","6,751","3,878","1,324","4,431","3,170","6,265","12,899","465","3,562"
"2011100000","2011年度","27218","大阪府 大東市","","X","0","8,885","74,940","94","1,139","12,672","30,777","6,785","9,221","2,259","5,157","4,274","9,364","12,027","512","5,581"
"2011100000","2011年度","27219","大阪府 和泉市","","250","X","6,974","46,468","X","1,083","17,363","37,604","6,771","4,070","2,968","5,451","6,211","4,432","34,986","828","6,737"
"2011100000","2011年度","27220","大阪府 箕面市","","350","X","8,605","6,552","X","1,616","4,919","47,131","6,635","6,905","4,554","7,128","4,628","4,502","15,849","1,193","6,017"
"2011100000","2011年度","27221","大阪府 柏原市","","44","0","3,778","54,696","X","76","1,774","9,526","2,727","1,621","454","1,458","1,346","6,767","7,851","358","1,232"
"2011100000","2011年度","27222","大阪府 羽曳野市","","90","0","7,758","22,192","X","118","8,025","22,034","3,040","2,924","2,361","3,181","3,443","1,544","25,437","276","5,015"
"2011100000","2011年度","27223","大阪府 門真市","","X","0","13,033","189,987","93","14,367","23,917","29,169","16,232","13,980","2,997","6,601","3,948","2,414","18,165","563","18,287"
"2011100000","2011年度","27224","大阪府 摂津市","","X","0","11,279","97,159","147","840","49,111","36,926","4,273","6,067","1,895","2,793","3,118","3,434","6,616","684","10,981"
"2011100000","2011年度","27225","大阪府 高石市","","X","0","5,037","123,512","3,760","386","5,816","8,723","2,709","5,609","939","2,174","1,126","2,729","9,572","317","5,201"
"2011100000","2011年度","27226","大阪府 藤井寺市","","0","0","4,628","10,425","178","183","8,414","13,699","10,268","5,687","1,227","3,467","2,335","1,462","9,424","387","2,302"
"2011100000","2011年度","27227","大阪府 東大阪市","","75","0","38,937","284,368","9,550","4,255","75,448","219,345","49,562","28,244","12,130","38,403","18,469","44,731","80,069","3,028","26,168"
"2011100000","2011年度","27228","大阪府 泉南市","","68","0","3,546","20,098","182","57","13,395","14,314","1,841","2,002","1,250","1,752","2,151","456","11,637","340","2,753"
"2011100000","2011年度","27229","大阪府 四條畷市","","309","0","3,501","6,431","X","1,631","2,884","1,959","2,212","1,339","534","1,850","1,570","3,044","8,536","230","940"
"2011100000","2011年度","27230","大阪府 交野市","","29","0","3,006","15,014","0","148","2,925","9,659","2,912","1,185","1,357","1,555","1,416","5,066","9,866","341","1,126"
"2011100000","2011年度","27231","大阪府 大阪狭山市","","X","0","2,073","13,526","X","548","1,820","10,687","3,353","2,270","530","3,524","1,692","6,758","22,965","247","1,147"
"2011100000","2011年度","27232","大阪府 阪南市","","8","X","2,278","5,249","X","34","686","9,119","1,374","466","X","881","942","436","7,514","247","771"
"2011100000","2011年度","27301","大阪府 島本町","","X","0","763","6,853","X","50","280","8,878","861","485","15,930","328","813","222","3,542","X","344"
"2011100000","2011年度","27321","大阪府 豊能町","","X","X","527","475","0","X","415","1,613","490","62","35","141","205","69","1,683","198","107"
"2011100000","2011年度","27322","大阪府 能勢町","","123","0","567","2,066","X","0","895","1,963","X","12","118","436","415","178","870","232","231"
