"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2025年06月20日"

"","","","","/項目 コード","A1101","A161001","A6108","B1102","B1103","B1104","B1105","B1106","B1107","B1201","B120103","#A01202","#A03504","#A03505","#A03506","#B01301"
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","A161001_未婚者割合（15歳以上人口）【％】","A6108_昼夜間人口比率【％】","B1102_総面積（北方地域及び竹島を含む）【ｈａ】","B1103_可住地面積【ｈａ】","B1104_主要湖沼面積【ｈａ】","B1105_林野面積【ｈａ】","B1106_森林面積【ｈａ】","B1107_森林以外の草生地面積【ｈａ】","B1201_評価総地積（課税対象土地）【ｍ2】","B120103_評価総地積（宅地）【ｍ2】","#A01202_可住地面積１km2当たり人口密度【人】","#A03504_15歳未満人口割合【％】","#A03505_15～64歳人口割合【％】","#A03506_65歳以上人口割合【％】","#B01301_可住地面積割合【％】"
"2023100000","2023年度","27124","大阪府 大阪市 鶴見区","","***","***","***","817","817","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27125","大阪府 大阪市 住之江区","","***","***","***","2,068","2,068","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27126","大阪府 大阪市 平野区","","***","***","***","1,528","1,528","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27127","大阪府 大阪市 北区","","***","***","***","1,034","1,034","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27128","大阪府 大阪市 中央区","","***","***","***","887","887","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27140","大阪府 堺市","","***","***","***","14,983","14,588","0","***","***","***","***","***","***","***","***","***","97.4"
"2023100000","2023年度","27141","大阪府 堺市 堺区","","***","***","***","2,366","2,366","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27142","大阪府 堺市 中区","","***","***","***","1,788","1,788","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27143","大阪府 堺市 東区","","***","***","***","1,049","1,049","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27144","大阪府 堺市 西区","","***","***","***","2,862","2,862","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27145","大阪府 堺市 南区","","***","***","***","4,039","3,645","0","***","***","***","***","***","***","***","***","***","90.2"
"2023100000","2023年度","27146","大阪府 堺市 北区","","***","***","***","1,560","1,560","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27147","大阪府 堺市 美原区","","***","***","***","1,320","1,319","0","***","***","***","***","***","***","***","***","***","99.9"
"2023100000","2023年度","27202","大阪府 岸和田市","","***","***","***","7,272","5,330","0","***","***","***","***","***","***","***","***","***","73.3"
"2023100000","2023年度","27203","大阪府 豊中市","","***","***","***","3,639","3,637","0","***","***","***","***","***","***","***","***","***","99.9"
"2023100000","2023年度","27204","大阪府 池田市","","***","***","***","2,214","1,662","0","***","***","***","***","***","***","***","***","***","75.1"
"2023100000","2023年度","27205","大阪府 吹田市","","***","***","***","3,609","3,571","0","***","***","***","***","***","***","***","***","***","98.9"
"2023100000","2023年度","27206","大阪府 泉大津市","","***","***","***","1,433","1,433","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27207","大阪府 高槻市","","***","***","***","10,529","5,580","0","***","***","***","***","***","***","***","***","***","53.0"
"2023100000","2023年度","27208","大阪府 貝塚市","","***","***","***","4,393","2,618","0","***","***","***","***","***","***","***","***","***","59.6"
"2023100000","2023年度","27209","大阪府 守口市","","***","***","***","1,271","1,271","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27210","大阪府 枚方市","","***","***","***","6,512","5,798","0","***","***","***","***","***","***","***","***","***","89.0"
"2023100000","2023年度","27211","大阪府 茨木市","","***","***","***","7,649","4,920","0","***","***","***","***","***","***","***","***","***","64.3"
"2023100000","2023年度","27212","大阪府 八尾市","","***","***","***","4,172","3,690","0","***","***","***","***","***","***","***","***","***","88.4"
"2023100000","2023年度","27213","大阪府 泉佐野市","","***","***","***","5,651","3,656","0","***","***","***","***","***","***","***","***","***","64.7"
"2023100000","2023年度","27214","大阪府 富田林市","","***","***","***","3,972","3,673","0","***","***","***","***","***","***","***","***","***","92.5"
"2023100000","2023年度","27215","大阪府 寝屋川市","","***","***","***","2,470","2,390","0","***","***","***","***","***","***","***","***","***","96.8"
"2023100000","2023年度","27216","大阪府 河内長野市","","***","***","***","10,963","3,442","0","***","***","***","***","***","***","***","***","***","31.4"
"2023100000","2023年度","27217","大阪府 松原市","","***","***","***","1,666","1,666","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27218","大阪府 大東市","","***","***","***","1,827","1,545","0","***","***","***","***","***","***","***","***","***","84.6"
"2023100000","2023年度","27219","大阪府 和泉市","","***","***","***","8,498","5,168","0","***","***","***","***","***","***","***","***","***","60.8"
"2023100000","2023年度","27220","大阪府 箕面市","","***","***","***","4,790","2,274","0","***","***","***","***","***","***","***","***","***","47.5"
"2023100000","2023年度","27221","大阪府 柏原市","","***","***","***","2,533","1,799","0","***","***","***","***","***","***","***","***","***","71.0"
"2023100000","2023年度","27222","大阪府 羽曳野市","","***","***","***","2,645","2,398","0","***","***","***","***","***","***","***","***","***","90.7"
"2023100000","2023年度","27223","大阪府 門真市","","***","***","***","1,230","1,230","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27224","大阪府 摂津市","","***","***","***","1,487","1,487","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27225","大阪府 高石市","","***","***","***","1,130","1,130","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27226","大阪府 藤井寺市","","***","***","***","889","889","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27227","大阪府 東大阪市","","***","***","***","6,178","5,170","0","***","***","***","***","***","***","***","***","***","83.7"
"2023100000","2023年度","27228","大阪府 泉南市","","***","***","***","4,898","2,659","0","***","***","***","***","***","***","***","***","***","54.3"
"2023100000","2023年度","27229","大阪府 四條畷市","","***","***","***","1,869","1,135","0","***","***","***","***","***","***","***","***","***","60.7"
"2023100000","2023年度","27230","大阪府 交野市","","***","***","***","2,555","1,594","0","***","***","***","***","***","***","***","***","***","62.4"
"2023100000","2023年度","27231","大阪府 大阪狭山市","","***","***","***","1,192","1,163","0","***","***","***","***","***","***","***","***","***","97.6"
"2023100000","2023年度","27232","大阪府 阪南市","","***","***","***","3,617","1,742","0","***","***","***","***","***","***","***","***","***","48.2"
"2023100000","2023年度","27301","大阪府 島本町","","***","***","***","1,681","676","0","***","***","***","***","***","***","***","***","***","40.2"
"2023100000","2023年度","27321","大阪府 豊能町","","***","***","***","3,434","1,213","0","***","***","***","***","***","***","***","***","***","35.3"
"2023100000","2023年度","27322","大阪府 能勢町","","***","***","***","9,875","2,135","0","***","***","***","***","***","***","***","***","***","21.6"
"2023100000","2023年度","27341","大阪府 忠岡町","","***","***","***","397","397","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27361","大阪府 熊取町","","***","***","***","1,724","1,249","0","***","***","***","***","***","***","***","***","***","72.4"
"2023100000","2023年度","27362","大阪府 田尻町","","***","***","***","562","562","0","***","***","***","***","***","***","***","***","***","100.0"
"2023100000","2023年度","27366","大阪府 岬町","","***","***","***","4,918","1,392","0","***","***","***","***","***","***","***","***","***","28.3"
"2023100000","2023年度","27381","大阪府 太子町","","***","***","***","1,417","899","0","***","***","***","***","***","***","***","***","***","63.4"
"2023100000","2023年度","27382","大阪府 河南町","","***","***","***","2,526","1,321","0","***","***","***","***","***","***","***","***","***","52.3"
"2023100000","2023年度","27383","大阪府 千早赤阪村","","***","***","***","3,730","721","0","***","***","***","***","***","***","***","***","***","19.3"
"2023100000","2023年度","28100","兵庫県 神戸市","","***","***","***","55,705","33,580","0","***","***","***","***","***","***","***","***","***","60.3"
"2023100000","2023年度","28101","兵庫県 神戸市 東灘区","","***","***","***","3,403","2,741","0","***","***","***","***","***","***","***","***","***","80.5"
"2023100000","2023年度","28102","兵庫県 神戸市 灘区","","***","***","***","3,266","1,355","0","***","***","***","***","***","***","***","***","***","41.5"
"2023100000","2023年度","28105","兵庫県 神戸市 兵庫区","","***","***","***","1,467","1,088","0","***","***","***","***","***","***","***","***","***","74.2"
"2023100000","2023年度","28106","兵庫県 神戸市 長田区","","***","***","***","1,136","1,008","0","***","***","***","***","***","***","***","***","***","88.7"
"2023100000","2023年度","28107","兵庫県 神戸市 須磨区","","***","***","***","2,893","2,188","0","***","***","***","***","***","***","***","***","***","75.6"
"2023100000","2023年度","28108","兵庫県 神戸市 垂水区","","***","***","***","2,811","2,435","0","***","***","***","***","***","***","***","***","***","86.6"
"2023100000","2023年度","28109","兵庫県 神戸市 北区","","***","***","***","24,029","10,053","0","***","***","***","***","***","***","***","***","***","41.8"
"2023100000","2023年度","28110","兵庫県 神戸市 中央区","","***","***","***","2,899","2,301","0","***","***","***","***","***","***","***","***","***","79.4"
"2023100000","2023年度","28111","兵庫県 神戸市 西区","","***","***","***","13,801","10,411","0","***","***","***","***","***","***","***","***","***","75.4"
"2023100000","2023年度","33100","岡山県 岡山市","","***","***","***","78,995","44,111","0","***","***","***","***","***","***","***","***","***","55.8"
"2023100000","2023年度","33101","岡山県 岡山市 北区","","***","***","***","45,070","18,550","0","***","***","***","***","***","***","***","***","***","41.2"
"2023100000","2023年度","33102","岡山県 岡山市 中区","","***","***","***","5,124","4,217","0","***","***","***","***","***","***","***","***","***","82.3"
"2023100000","2023年度","33103","岡山県 岡山市 東区","","***","***","***","16,053","10,797","0","***","***","***","***","***","***","***","***","***","67.3"
"2023100000","2023年度","33104","岡山県 岡山市 南区","","***","***","***","12,748","10,547","0","***","***","***","***","***","***","***","***","***","82.7"
"2023100000","2023年度","34100","広島県 広島市","","***","***","***","90,669","29,500","0","***","***","***","***","***","***","***","***","***","32.5"
"2023100000","2023年度","34101","広島県 広島市 中区","","***","***","***","1,532","1,522","0","***","***","***","***","***","***","***","***","***","99.3"
"2023100000","2023年度","34102","広島県 広島市 東区","","***","***","***","3,942","1,818","0","***","***","***","***","***","***","***","***","***","46.1"
"2023100000","2023年度","34103","広島県 広島市 南区","","***","***","***","2,646","2,328","0","***","***","***","***","***","***","***","***","***","88.0"
"2023100000","2023年度","34104","広島県 広島市 西区","","***","***","***","3,561","2,940","0","***","***","***","***","***","***","***","***","***","82.6"
"2023100000","2023年度","34105","広島県 広島市 安佐南区","","***","***","***","11,703","4,790","0","***","***","***","***","***","***","***","***","***","40.9"
"2023100000","2023年度","34106","広島県 広島市 安佐北区","","***","***","***","35,333","8,586","0","***","***","***","***","***","***","***","***","***","24.3"
"2023100000","2023年度","34107","広島県 広島市 安芸区","","***","***","***","9,408","2,682","0","***","***","***","***","***","***","***","***","***","28.5"
"2023100000","2023年度","34108","広島県 広島市 佐伯区","","***","***","***","22,543","4,833","0","***","***","***","***","***","***","***","***","***","21.4"
"2023100000","2023年度","40100","福岡県 北九州市","","***","***","***","49,250","29,851","0","***","***","***","***","***","***","***","***","***","60.6"
"2023100000","2023年度","40101","福岡県 北九州市 門司区","","***","***","***","7,366","3,842","0","***","***","***","***","***","***","***","***","***","52.2"
"2023100000","2023年度","40103","福岡県 北九州市 若松区","","***","***","***","7,210","5,576","0","***","***","***","***","***","***","***","***","***","77.3"
"2023100000","2023年度","40105","福岡県 北九州市 戸畑区","","***","***","***","1,661","1,605","0","***","***","***","***","***","***","***","***","***","96.6"
"2023100000","2023年度","40106","福岡県 北九州市 小倉北区","","***","***","***","3,923","3,112","0","***","***","***","***","***","***","***","***","***","79.3"
"2023100000","2023年度","40107","福岡県 北九州市 小倉南区","","***","***","***","17,151","7,691","0","***","***","***","***","***","***","***","***","***","44.8"
"2023100000","2023年度","40108","福岡県 北九州市 八幡東区","","***","***","***","3,626","1,933","0","***","***","***","***","***","***","***","***","***","53.3"
"2023100000","2023年度","40109","福岡県 北九州市 八幡西区","","***","***","***","8,313","6,092","0","***","***","***","***","***","***","***","***","***","73.3"
"2023100000","2023年度","40130","福岡県 福岡市","","***","***","***","34,347","23,279","0","***","***","***","***","***","***","***","***","***","67.8"
"2023100000","2023年度","40131","福岡県 福岡市 東区","","***","***","***","6,946","6,049","0","***","***","***","***","***","***","***","***","***","87.1"
"2023100000","2023年度","40132","福岡県 福岡市 博多区","","***","***","***","3,162","2,955","0","***","***","***","***","***","***","***","***","***","93.5"
"2023100000","2023年度","40133","福岡県 福岡市 中央区","","***","***","***","1,539","1,537","0","***","***","***","***","***","***","***","***","***","99.9"
"2023100000","2023年度","40134","福岡県 福岡市 南区","","***","***","***","3,098","2,607","0","***","***","***","***","***","***","***","***","***","84.2"
"2023100000","2023年度","40135","福岡県 福岡市 西区","","***","***","***","8,415","5,397","0","***","***","***","***","***","***","***","***","***","64.1"
"2023100000","2023年度","40136","福岡県 福岡市 城南区","","***","***","***","1,599","1,318","0","***","***","***","***","***","***","***","***","***","82.4"
"2023100000","2023年度","40137","福岡県 福岡市 早良区","","***","***","***","9,587","3,415","0","***","***","***","***","***","***","***","***","***","35.6"
"2023100000","2023年度","43100","熊本県 熊本市","","***","***","***","39,032","32,706","0","***","***","***","***","***","***","***","***","***","83.8"
"2023100000","2023年度","43101","熊本県 熊本市 中央区","","***","***","***","2,545","2,352","0","***","***","***","***","***","***","***","***","***","92.4"
"2023100000","2023年度","43102","熊本県 熊本市 東区","","***","***","***","5,019","4,776","0","***","***","***","***","***","***","***","***","***","95.2"
"2023100000","2023年度","43103","熊本県 熊本市 西区","","***","***","***","8,933","6,618","0","***","***","***","***","***","***","***","***","***","74.1"
"2023100000","2023年度","43104","熊本県 熊本市 南区","","***","***","***","11,001","10,051","0","***","***","***","***","***","***","***","***","***","91.4"
"2023100000","2023年度","43105","熊本県 熊本市 北区","","***","***","***","11,534","8,909","0","***","***","***","***","***","***","***","***","***","77.2"
"2022100000","2022年度","01100","北海道 札幌市","","***","***","***","112,126","43,879","0","***","***","***","333,174,212","140,347,611","***","***","***","***","39.1"
"2022100000","2022年度","01101","北海道 札幌市 中央区","","***","***","***","4,642","2,603","0","***","***","***","-","-","***","***","***","***","56.1"
"2022100000","2022年度","01102","北海道 札幌市 北区","","***","***","***","6,357","6,319","0","***","***","***","-","-","***","***","***","***","99.4"
"2022100000","2022年度","01103","北海道 札幌市 東区","","***","***","***","5,697","5,693","0","***","***","***","-","-","***","***","***","***","99.9"
"2022100000","2022年度","01104","北海道 札幌市 白石区","","***","***","***","3,447","3,441","0","***","***","***","-","-","***","***","***","***","99.8"
"2022100000","2022年度","01105","北海道 札幌市 豊平区","","***","***","***","4,623","2,784","0","***","***","***","-","-","***","***","***","***","60.2"
"2022100000","2022年度","01106","北海道 札幌市 南区","","***","***","***","65,748","11,287","0","***","***","***","-","-","***","***","***","***","17.2"
"2022100000","2022年度","01107","北海道 札幌市 西区","","***","***","***","7,510","3,023","0","***","***","***","-","-","***","***","***","***","40.3"
"2022100000","2022年度","01108","北海道 札幌市 厚別区","","***","***","***","2,438","2,281","0","***","***","***","-","-","***","***","***","***","93.6"
"2022100000","2022年度","01109","北海道 札幌市 手稲区","","***","***","***","5,677","3,502","0","***","***","***","-","-","***","***","***","***","61.7"
"2022100000","2022年度","01110","北海道 札幌市 清田区","","***","***","***","5,987","2,946","0","***","***","***","-","-","***","***","***","***","49.2"
"2022100000","2022年度","04100","宮城県 仙台市","","***","***","***","78,635","34,681","0","***","***","***","317,829,268","103,560,064","***","***","***","***","44.1"
